state_code,state,gender,post_code,force,area,category,category_code,vacancies,initial,current,allocated,left_vacancy,allocated_hc,allocated_hc_prev,key,min_marks_prev,min_marks_parta_prev,min_marks_partb_prev,min_marks_cand_dob_prev,min_marks,min_marks_parta,min_marks_partb,min_marks_cand_dob,min_marks_merit,total_marks,parta_gi,partb_ga,dob,merit
35,Uttrakhand,1,C,CRPF,B,SC,1,1,1,1,1,0,0,0,351CB1,103.43371,31.0,18.5,2005-07-02,111.07158,35.75,20.5,2000-06-15,25712.0,111.07158,35.75,20.5,2000-06-15,25712.0
35,Uttrakhand,1,C,CRPF,B,UR,9,2,2,2,2,0,0,0,351CB9,118.3098,38.0,24.75,2004-09-11,121.78993,38.0,19.75,2004-07-25,18005.0,121.78993,38.0,19.75,2004-07-25,18005.0
35,Uttrakhand,1,C,CRPF,G,UR,9,2,2,2,2,0,0,0,351CG9,122.69898,37.75,17.5,2002-03-28,129.69922,38.0,25.0,2003-04-02,10438.0,129.69922,38.0,25.0,2003-04-02,10438.0
35,Uttrakhand,1,E,ITBP,B,EWS,0,6,6,6,2,4,0,0,351EB0,112.70408,35.5,17.5,2003-07-01,113.60725,33.25,18.25,2004-03-29,23822.0,113.60725,33.25,18.25,2004-03-29,23822.0
35,Uttrakhand,1,E,ITBP,B,SC,1,11,11,11,11,0,0,0,351EB1,103.43371,31.0,18.5,2005-07-02,103.43371,31.0,18.5,2005-07-02,32177.0,103.43371,31.0,18.5,2005-07-02,32177.0
35,Uttrakhand,1,E,ITBP,B,ST,2,2,2,2,2,0,0,0,351EB2,114.39901,33.25,24.25,1999-07-10,127.42495,40.0,11.5,1999-07-07,13016.0,127.42495,40.0,11.5,1999-07-07,13016.0
35,Uttrakhand,1,E,ITBP,B,ESM,3,6,6,6,0,6,0,0,351EB3,,,,,,,,,,,,,,
35,Uttrakhand,1,E,ITBP,B,OBC,6,9,9,9,3,6,0,0,351EB6,117.66297,37.75,14.5,2000-08-12,117.66297,37.75,14.5,2000-08-12,21102.0,117.66297,37.75,14.5,2000-08-12,21102.0
35,Uttrakhand,1,E,ITBP,B,UR,9,33,33,33,13,20,0,0,351EB9,118.3098,38.0,24.75,2004-09-11,118.3098,38.0,24.75,2004-09-11,20601.0,118.3098,38.0,24.75,2004-09-11,20601.0
35,Uttrakhand,1,E,ITBP,G,UR,9,1,1,1,1,0,0,0,351EG9,122.69898,37.75,17.5,2002-03-28,129.02883,33.25,22.0,2003-08-01,11243.0,129.02883,33.25,22.0,2003-08-01,11243.0
35,Uttrakhand,2,A,BSF,G,EWS,0,5,5,5,5,0,0,0,352AG0,115.45968,31.5,23.25,2004-08-17,125.67597,35.5,13.0,2003-06-15,14744.0,125.67597,35.5,13.0,2003-06-15,14744.0
35,Uttrakhand,2,A,BSF,G,SC,1,10,10,10,10,0,0,0,352AG1,108.03751,35.5,10.75,2006-09-11,117.02513,33.25,15.25,2001-09-23,21562.0,117.02513,33.25,15.25,2001-09-23,21562.0
35,Uttrakhand,2,A,BSF,G,ST,2,2,2,2,2,0,0,0,352AG2,118.56936,35.5,17.5,1996-12-02,124.67415,33.75,24.25,2005-02-10,15577.0,124.67415,33.75,24.25,2005-02-10,15577.0
35,Uttrakhand,2,A,BSF,G,ESM,3,6,6,6,1,5,0,0,352AG3,48.22415,13.0,4.0,1983-05-13,48.22415,13.0,4.0,1983-05-13,72166.0,48.22415,13.0,4.0,1983-05-13,72166.0
35,Uttrakhand,2,A,BSF,G,OBC,6,7,7,7,7,0,0,0,352AG6,116.3227,37.75,17.5,2004-04-10,124.61475,33.25,24.25,2005-09-23,15652.0,124.61475,33.25,24.25,2005-09-23,15652.0
35,Uttrakhand,2,A,BSF,G,UR,9,31,31,30,30,0,1,1,352AG9,119.96222,33.25,26.5,2002-02-03,127.89593,33.25,17.5,2004-09-29,12556.0,127.89593,33.25,17.5,2004-09-29,12556.0
35,Uttrakhand,2,B,CISF,B,EWS,0,8,8,8,8,0,0,0,352BB0,111.3386,31.0,19.75,2002-12-07,126.16319,37.75,19.75,2005-03-28,14359.0,126.16319,37.75,19.75,2005-03-28,14359.0
35,Uttrakhand,2,B,CISF,B,SC,1,15,15,15,15,0,0,0,352BB1,103.23894,24.75,11.75,2006-06-15,115.7664,37.75,18.0,2003-11-29,22328.0,115.7664,37.75,18.0,2003-11-29,22328.0
35,Uttrakhand,2,B,CISF,B,ST,2,2,2,2,2,0,0,0,352BB2,117.45453,33.25,22.0,2000-03-15,126.24999,40.0,19.75,2003-03-15,14300.0,126.24999,40.0,19.75,2003-03-15,14300.0
35,Uttrakhand,2,B,CISF,B,ESM,3,8,8,8,0,8,0,0,352BB3,42.37286,6.25,11.0,1979-08-07,,,,,,,,,,
35,Uttrakhand,2,B,CISF,B,OBC,6,11,11,11,11,0,0,0,352BB6,109.83694,36.0,15.25,2005-05-18,121.73849,35.5,17.5,2005-12-02,18058.0,121.73849,35.5,17.5,2005-12-02,18058.0
35,Uttrakhand,2,B,CISF,B,UR,9,46,46,46,46,0,0,0,352BB9,115.31006,33.25,17.75,2003-03-22,127.68561,31.25,19.25,2005-08-24,12741.0,127.68561,31.25,19.25,2005-08-24,12741.0
35,Uttrakhand,2,B,CISF,G,EWS,0,6,6,6,6,0,0,0,352BG0,115.45968,31.5,23.25,2004-08-17,131.36325,33.5,28.75,2002-01-23,8663.0,131.36325,33.5,28.75,2002-01-23,8663.0
35,Uttrakhand,2,B,CISF,G,SC,1,11,11,11,11,0,0,0,352BG1,108.03751,35.5,10.75,2006-09-11,123.35599,38.0,18.0,2006-04-07,16771.0,123.35599,38.0,18.0,2006-04-07,16771.0
35,Uttrakhand,2,B,CISF,G,ST,2,2,2,2,2,0,0,0,352BG2,118.56936,35.5,17.5,1996-12-02,127.82146,40.0,15.75,2004-05-03,12637.0,127.82146,40.0,15.75,2004-05-03,12637.0
35,Uttrakhand,2,B,CISF,G,ESM,3,6,6,6,3,3,0,0,352BG3,48.22415,13.0,4.0,1983-05-13,71.47637,15.75,8.5,1979-03-28,63186.0,71.47637,15.75,8.5,1979-03-28,63186.0
35,Uttrakhand,2,B,CISF,G,OBC,6,8,8,8,8,0,0,0,352BG6,116.3227,37.75,17.5,2004-04-10,131.65452,37.75,19.75,1999-12-17,8410.0,131.65452,37.75,19.75,1999-12-17,8410.0
35,Uttrakhand,2,B,CISF,G,UR,9,34,34,31,31,0,3,3,352BG9,119.96222,33.25,26.5,2002-02-03,135.2308,37.75,24.25,2002-08-12,5021.0,135.2308,37.75,24.25,2002-08-12,5021.0
35,Uttrakhand,2,C,CRPF,B,EWS,0,8,8,8,8,0,0,0,352CB0,111.3386,31.0,19.75,2002-12-07,118.11734,35.75,8.5,2005-11-08,20742.0,118.11734,35.75,8.5,2005-11-08,20742.0
35,Uttrakhand,2,C,CRPF,B,SC,1,14,14,14,14,0,0,0,352CB1,103.23894,24.75,11.75,2006-06-15,111.45889,33.25,9.0,2006-01-01,25419.0,111.45889,33.25,9.0,2006-01-01,25419.0
35,Uttrakhand,2,C,CRPF,B,ST,2,2,2,2,2,0,0,0,352CB2,117.45453,33.25,22.0,2000-03-15,119.9196,37.75,8.5,1997-01-10,19489.0,119.9196,37.75,8.5,1997-01-10,19489.0
35,Uttrakhand,2,C,CRPF,B,ESM,3,8,8,8,0,8,0,0,352CB3,42.37286,6.25,11.0,1979-08-07,,,,,,,,,,
35,Uttrakhand,2,C,CRPF,B,OBC,6,10,10,10,10,0,0,0,352CB6,109.83694,36.0,15.25,2005-05-18,116.9455,33.25,20.25,2006-01-01,21605.0,116.9455,33.25,20.25,2006-01-01,21605.0
35,Uttrakhand,2,C,CRPF,B,UR,9,42,42,42,42,0,0,0,352CB9,115.31006,33.25,17.75,2003-03-22,120.57553,33.25,19.75,2002-06-24,18890.0,120.57553,33.25,19.75,2002-06-24,18890.0
35,Uttrakhand,2,C,CRPF,G,EWS,0,6,6,6,6,0,0,0,352CG0,115.45968,31.5,23.25,2004-08-17,125.45487,38.0,22.75,2002-02-05,14888.0,125.45487,38.0,22.75,2002-02-05,14888.0
35,Uttrakhand,2,C,CRPF,G,SC,1,10,10,10,10,0,0,0,352CG1,108.03751,35.5,10.75,2006-09-11,117.51045,33.25,13.0,2003-10-06,21208.0,117.51045,33.25,13.0,2003-10-06,21208.0
35,Uttrakhand,2,C,CRPF,G,ST,2,2,2,2,2,0,0,0,352CG2,118.56936,35.5,17.5,1996-12-02,122.1202,37.75,17.5,2006-07-05,17761.0,122.1202,37.75,17.5,2006-07-05,17761.0
35,Uttrakhand,2,C,CRPF,G,ESM,3,6,6,6,0,6,0,0,352CG3,48.22415,13.0,4.0,1983-05-13,,,,,,,,,,
35,Uttrakhand,2,C,CRPF,G,OBC,6,7,7,7,7,0,0,0,352CG6,116.3227,37.75,17.5,2004-04-10,122.65897,33.5,23.25,2002-04-18,17203.0,122.65897,33.5,23.25,2002-04-18,17203.0
35,Uttrakhand,2,C,CRPF,G,UR,9,32,32,32,32,0,0,0,352CG9,119.96222,33.25,26.5,2002-02-03,128.56688,31.0,24.25,2002-04-24,11850.0,128.56688,31.0,24.25,2002-04-24,11850.0
35,Uttrakhand,2,D,SSB,B,EWS,0,1,1,1,1,0,0,0,352DB0,111.3386,31.0,19.75,2002-12-07,129.21484,33.5,22.25,2003-08-21,10989.0,129.21484,33.5,22.25,2003-08-21,10989.0
35,Uttrakhand,2,D,SSB,B,SC,1,2,2,2,2,0,0,0,352DB1,103.23894,24.75,11.75,2006-06-15,124.02707,35.5,13.0,2003-03-25,16189.0,124.02707,35.5,13.0,2003-03-25,16189.0
35,Uttrakhand,2,D,SSB,B,ESM,3,1,1,1,0,1,0,0,352DB3,42.37286,6.25,11.0,1979-08-07,,,,,,,,,,
35,Uttrakhand,2,D,SSB,B,OBC,6,1,1,1,1,0,0,0,352DB6,109.83694,36.0,15.25,2005-05-18,128.39446,37.75,22.0,2001-02-07,11975.0,128.39446,37.75,22.0,2001-02-07,11975.0
35,Uttrakhand,2,D,SSB,B,UR,9,5,5,5,5,0,0,0,352DB9,115.31006,33.25,17.75,2003-03-22,133.37806,33.5,29.0,2002-03-23,6797.0,133.37806,33.5,29.0,2002-03-23,6797.0
35,Uttrakhand,2,D,SSB,G,SC,1,1,1,1,1,0,0,0,352DG1,108.03751,35.5,10.75,2006-09-11,123.42538,38.0,19.75,2000-07-02,16735.0,123.42538,38.0,19.75,2000-07-02,16735.0
35,Uttrakhand,2,D,SSB,G,UR,9,2,2,2,2,0,0,0,352DG9,119.96222,33.25,26.5,2002-02-03,141.76363,37.75,26.5,2002-05-12,1340.0,141.76363,37.75,26.5,2002-05-12,1340.0
35,Uttrakhand,2,E,ITBP,B,EWS,0,34,34,34,34,0,0,0,352EB0,111.3386,31.0,19.75,2002-12-07,112.32451,37.75,13.0,2005-04-12,24892.0,112.32451,37.75,13.0,2005-04-12,24892.0
35,Uttrakhand,2,E,ITBP,B,SC,1,62,62,62,62,0,0,0,352EB1,103.23894,24.75,11.75,2006-06-15,104.47386,27.0,17.75,2003-08-28,31271.0,104.47386,27.0,17.75,2003-08-28,31271.0
35,Uttrakhand,2,E,ITBP,B,ST,2,10,10,10,10,0,0,0,352EB2,117.45453,33.25,22.0,2000-03-15,117.45453,33.25,22.0,2000-03-15,21248.0,117.45453,33.25,22.0,2000-03-15,21248.0
35,Uttrakhand,2,E,ITBP,B,ESM,3,34,34,34,0,34,0,0,352EB3,42.37286,6.25,11.0,1979-08-07,,,,,,,,,,
35,Uttrakhand,2,E,ITBP,B,OBC,6,45,45,45,42,3,0,0,352EB6,109.83694,36.0,15.25,2005-05-18,109.83694,36.0,15.25,2005-05-18,26745.0,109.83694,36.0,15.25,2005-05-18,26745.0
35,Uttrakhand,2,E,ITBP,B,UR,9,192,192,192,155,37,0,0,352EB9,115.31006,33.25,17.75,2003-03-22,115.31006,33.25,17.75,2003-03-22,22665.0,115.31006,33.25,17.75,2003-03-22,22665.0
35,Uttrakhand,2,E,ITBP,G,EWS,0,1,1,1,1,0,0,0,352EG0,115.45968,31.5,23.25,2004-08-17,133.6665,40.0,13.0,2003-01-20,6584.0,133.6665,40.0,13.0,2003-01-20,6584.0
35,Uttrakhand,2,E,ITBP,G,SC,1,2,2,2,2,0,0,0,352EG1,108.03751,35.5,10.75,2006-09-11,122.62009,31.0,19.75,2003-04-05,17272.0,122.62009,31.0,19.75,2003-04-05,17272.0
35,Uttrakhand,2,E,ITBP,G,ESM,3,1,1,1,0,1,0,0,352EG3,48.22415,13.0,4.0,1983-05-13,,,,,,,,,,
35,Uttrakhand,2,E,ITBP,G,OBC,6,1,1,1,1,0,0,0,352EG6,116.3227,37.75,17.5,2004-04-10,132.28848,40.0,15.5,2005-09-16,7767.0,132.28848,40.0,15.5,2005-09-16,7767.0
35,Uttrakhand,2,E,ITBP,G,UR,9,6,6,6,6,0,0,0,352EG9,119.96222,33.25,26.5,2002-02-03,133.72931,35.5,18.75,2004-03-23,6521.0,133.72931,35.5,18.75,2004-03-23,6521.0
35,Uttrakhand,2,F,AR,G,SC,1,1,1,1,1,0,0,0,352FG1,108.03751,35.5,10.75,2006-09-11,133.14047,37.75,17.25,2006-08-04,6972.0,133.14047,37.75,17.25,2006-08-04,6972.0
35,Uttrakhand,2,F,AR,G,ESM,3,1,1,1,0,1,0,0,352FG3,48.22415,13.0,4.0,1983-05-13,,,,,,,,,,
35,Uttrakhand,2,F,AR,G,OBC,6,1,1,1,1,0,0,0,352FG6,116.3227,37.75,17.5,2004-04-10,130.0026,35.5,18.25,2002-03-09,10123.0,130.0026,35.5,18.25,2002-03-09,10123.0
35,Uttrakhand,2,F,AR,G,UR,9,3,3,3,3,0,0,0,352FG9,119.96222,33.25,26.5,2002-02-03,134.84959,35.5,23.0,2003-02-15,5319.0,134.84959,35.5,23.0,2003-02-15,5319.0
36,West Bengal ,1,A,BSF,B,EWS,0,39,39,39,30,9,0,0,361AB0,45.74222,23.25,3.5,2002-02-28,45.74222,23.25,3.5,2002-02-28,72580.0,45.74222,23.25,3.5,2002-02-28,72580.0
36,West Bengal ,1,A,BSF,B,SC,1,89,89,89,89,0,0,0,361AB1,77.18039,25.0,8.5,2002-12-20,86.78184,33.25,15.25,1998-09-23,49000.0,86.78184,33.25,15.25,1998-09-23,49000.0
36,West Bengal ,1,A,BSF,B,ST,2,19,19,19,19,0,0,0,361AB2,88.27234,33.25,3.75,2000-07-31,95.96867,26.5,19.75,2006-10-30,39393.0,95.96867,26.5,19.75,2006-10-30,39393.0
36,West Bengal ,1,A,BSF,B,ESM,3,39,39,39,0,39,0,0,361AB3,,,,,,,,,,,,,,
36,West Bengal ,1,A,BSF,B,OBC,6,85,85,85,85,0,0,0,361AB6,67.15069,27.5,4.25,2001-11-15,80.84823,35.5,6.75,2003-07-30,55133.0,80.84823,35.5,6.75,2003-07-30,55133.0
36,West Bengal ,1,A,BSF,B,UR,9,154,154,154,154,0,0,0,361AB9,81.47708,31.25,10.0,2002-10-22,90.89924,33.75,7.25,2003-09-22,44608.0,90.89924,33.75,7.25,2003-09-22,44608.0
36,West Bengal ,1,A,BSF,G,EWS,0,9,9,9,9,0,0,0,361AG0,81.70211,29.0,12.5,2005-01-01,90.55873,33.5,7.5,2003-03-01,44910.0,90.55873,33.5,7.5,2003-03-01,44910.0
36,West Bengal ,1,A,BSF,G,SC,1,20,20,20,20,0,0,0,361AG1,85.05999,29.0,5.0,2002-08-26,94.30954,31.0,9.0,2002-05-05,41001.0,94.30954,31.0,9.0,2002-05-05,41001.0
36,West Bengal ,1,A,BSF,G,ST,2,4,4,4,4,0,0,0,361AG2,90.288,35.5,9.5,2001-08-05,95.84389,34.0,2.0,2003-02-03,39482.0,95.84389,34.0,2.0,2003-02-03,39482.0
36,West Bengal ,1,A,BSF,G,ESM,3,9,9,9,0,9,0,0,361AG3,,,,,,,,,,,,,,
36,West Bengal ,1,A,BSF,G,OBC,6,20,20,20,20,0,0,0,361AG6,91.35922,22.75,10.0,1999-11-08,100.14876,37.75,6.25,2003-11-30,35239.0,100.14876,37.75,6.25,2003-11-30,35239.0
36,West Bengal ,1,A,BSF,G,UR,9,36,36,36,36,0,0,0,361AG9,97.62645,28.75,10.75,2004-08-05,103.63275,37.75,13.75,2003-05-12,31971.0,103.63275,37.75,13.75,2003-05-12,31971.0
36,West Bengal ,1,A,BSF,N,EWS,0,1,1,1,0,1,0,0,361AN0,62.09638,22.5,6.75,2005-10-25,,,,,,,,,,
36,West Bengal ,1,A,BSF,N,SC,1,2,2,2,1,1,0,0,361AN1,42.88852,17.5,13.0,2004-11-07,42.88852,17.5,13.0,2004-11-07,72900.0,42.88852,17.5,13.0,2004-11-07,72900.0
36,West Bengal ,1,A,BSF,N,ESM,3,1,1,1,0,1,0,0,361AN3,,,,,,,,,,,,,,
36,West Bengal ,1,A,BSF,N,OBC,6,1,1,1,1,0,0,0,361AN6,97.9185,31.25,11.5,2001-11-17,98.7759,31.5,9.0,2001-01-18,36498.0,98.7759,31.5,9.0,2001-01-18,36498.0
36,West Bengal ,1,A,BSF,N,UR,9,3,3,3,3,0,0,0,361AN9,66.19572,24.25,9.0,2002-07-18,76.30655,29.75,6.5,2003-03-19,59343.0,76.30655,29.75,6.5,2003-03-19,59343.0
36,West Bengal ,1,B,CISF,B,EWS,0,15,15,15,15,0,0,0,361BB0,45.74222,23.25,3.5,2002-02-28,68.95066,22.0,13.0,2005-02-15,64976.0,68.95066,22.0,13.0,2005-02-15,64976.0
36,West Bengal ,1,B,CISF,B,SC,1,33,33,33,33,0,0,0,361BB1,77.18039,25.0,8.5,2002-12-20,100.26035,35.5,8.5,2001-05-07,35133.0,100.26035,35.5,8.5,2001-05-07,35133.0
36,West Bengal ,1,B,CISF,B,ST,2,7,7,7,7,0,0,0,361BB2,88.27234,33.25,3.75,2000-07-31,109.25645,33.25,13.0,2000-05-09,27198.0,109.25645,33.25,13.0,2000-05-09,27198.0
36,West Bengal ,1,B,CISF,B,ESM,3,14,14,14,0,14,0,0,361BB3,,,,,,,,,,,,,,
36,West Bengal ,1,B,CISF,B,OBC,6,31,31,31,31,0,0,0,361BB6,67.15069,27.5,4.25,2001-11-15,96.80397,33.5,17.5,2000-06-09,38402.0,96.80397,33.5,17.5,2000-06-09,38402.0
36,West Bengal ,1,B,CISF,B,UR,9,57,57,57,57,0,0,0,361BB9,81.47708,31.25,10.0,2002-10-22,104.57463,35.75,15.75,2005-02-14,31134.0,104.57463,35.75,15.75,2005-02-14,31134.0
36,West Bengal ,1,B,CISF,G,EWS,0,6,6,6,6,0,0,0,361BG0,81.70211,29.0,12.5,2005-01-01,99.396,35.5,6.0,2005-11-15,35899.0,99.396,35.5,6.0,2005-11-15,35899.0
36,West Bengal ,1,B,CISF,G,SC,1,14,14,14,14,0,0,0,361BG1,85.05999,29.0,5.0,2002-08-26,105.3711,37.75,17.5,2001-11-17,30534.0,105.3711,37.75,17.5,2001-11-17,30534.0
36,West Bengal ,1,B,CISF,G,ST,2,3,3,3,3,0,0,0,361BG2,90.288,35.5,9.5,2001-08-05,109.78902,35.75,13.25,2004-03-29,26791.0,109.78902,35.75,13.25,2004-03-29,26791.0
36,West Bengal ,1,B,CISF,G,ESM,3,6,6,6,0,6,0,0,361BG3,,,,,,,,,,,,,,
36,West Bengal ,1,B,CISF,G,OBC,6,14,14,14,14,0,0,0,361BG6,91.35922,22.75,10.0,1999-11-08,111.21186,33.5,15.0,2002-10-06,25609.0,111.21186,33.5,15.0,2002-10-06,25609.0
36,West Bengal ,1,B,CISF,G,UR,9,25,25,25,25,0,0,0,361BG9,97.62645,28.75,10.75,2004-08-05,119.13802,35.75,15.25,2003-08-26,20100.0,119.13802,35.75,15.25,2003-08-26,20100.0
36,West Bengal ,1,B,CISF,N,EWS,0,1,1,1,1,0,0,0,361BN0,62.09638,22.5,6.75,2005-10-25,64.39382,22.25,17.5,2003-10-01,67828.0,64.39382,22.25,17.5,2003-10-01,67828.0
36,West Bengal ,1,B,CISF,N,SC,1,1,1,1,1,0,0,0,361BN1,42.88852,17.5,13.0,2004-11-07,55.20375,26.5,4.75,2001-04-08,70801.0,55.20375,26.5,4.75,2001-04-08,70801.0
36,West Bengal ,1,B,CISF,N,ESM,3,1,1,1,0,1,0,0,361BN3,,,,,,,,,,,,,,
36,West Bengal ,1,B,CISF,N,OBC,6,1,1,1,1,0,0,0,361BN6,97.9185,31.25,11.5,2001-11-17,119.02074,35.5,17.5,2000-03-22,20186.0,119.02074,35.5,17.5,2000-03-22,20186.0
36,West Bengal ,1,B,CISF,N,UR,9,2,2,2,2,0,0,0,361BN9,66.19572,24.25,9.0,2002-07-18,85.24716,29.5,5.75,2002-10-21,50668.0,85.24716,29.5,5.75,2002-10-21,50668.0
36,West Bengal ,1,C,CRPF,B,EWS,0,5,5,5,5,0,0,0,361CB0,45.74222,23.25,3.5,2002-02-28,66.6678,26.5,17.5,2002-12-25,66514.0,66.6678,26.5,17.5,2002-12-25,66514.0
36,West Bengal ,1,C,CRPF,B,SC,1,12,12,12,12,0,0,0,361CB1,77.18039,25.0,8.5,2002-12-20,97.57797,27.0,7.5,2003-06-30,37641.0,97.57797,27.0,7.5,2003-06-30,37641.0
36,West Bengal ,1,C,CRPF,B,ST,2,3,3,3,3,0,0,0,361CB2,88.27234,33.25,3.75,2000-07-31,106.02161,31.25,8.75,1998-08-22,29819.0,106.02161,31.25,8.75,1998-08-22,29819.0
36,West Bengal ,1,C,CRPF,B,ESM,3,5,5,5,0,5,0,0,361CB3,,,,,,,,,,,,,,
36,West Bengal ,1,C,CRPF,B,OBC,6,11,11,11,11,0,0,0,361CB6,67.15069,27.5,4.25,2001-11-15,93.59913,33.25,10.75,2003-07-16,41774.0,93.59913,33.25,10.75,2003-07-16,41774.0
36,West Bengal ,1,C,CRPF,B,UR,9,19,19,19,19,0,0,0,361CB9,81.47708,31.25,10.0,2002-10-22,101.39978,36.0,20.5,2002-01-10,33968.0,101.39978,36.0,20.5,2002-01-10,33968.0
36,West Bengal ,1,C,CRPF,G,EWS,0,2,2,2,2,0,0,0,361CG0,81.70211,29.0,12.5,2005-01-01,97.25265,31.5,14.5,2002-07-29,37957.0,97.25265,31.5,14.5,2002-07-29,37957.0
36,West Bengal ,1,C,CRPF,G,SC,1,5,5,5,5,0,0,0,361CG1,85.05999,29.0,5.0,2002-08-26,98.27458,38.0,12.0,2001-12-11,37039.0,98.27458,38.0,12.0,2001-12-11,37039.0
36,West Bengal ,1,C,CRPF,G,ST,2,1,1,1,1,0,0,0,361CG2,90.288,35.5,9.5,2001-08-05,106.35145,26.5,10.75,1997-01-18,29519.0,106.35145,26.5,10.75,1997-01-18,29519.0
36,West Bengal ,1,C,CRPF,G,ESM,3,2,2,2,0,2,0,0,361CG3,,,,,,,,,,,,,,
36,West Bengal ,1,C,CRPF,G,OBC,6,5,5,5,5,0,0,0,361CG6,91.35922,22.75,10.0,1999-11-08,105.05485,38.0,8.75,2002-02-14,30825.0,105.05485,38.0,8.75,2002-02-14,30825.0
36,West Bengal ,1,C,CRPF,G,UR,9,9,9,9,9,0,0,0,361CG9,97.62645,28.75,10.75,2004-08-05,108.02444,33.5,16.5,2002-03-19,28165.0,108.02444,33.5,16.5,2002-03-19,28165.0
36,West Bengal ,1,C,CRPF,N,UR,9,2,2,2,2,0,0,0,361CN9,66.19572,24.25,9.0,2002-07-18,81.48706,19.25,11.25,2004-10-12,54523.0,81.48706,19.25,11.25,2004-10-12,54523.0
36,West Bengal ,1,E,ITBP,G,EWS,0,2,2,2,2,0,0,0,361EG0,81.70211,29.0,12.5,2005-01-01,96.07756,29.5,12.25,2003-08-05,39263.0,96.07756,29.5,12.25,2003-08-05,39263.0
36,West Bengal ,1,E,ITBP,G,SC,1,4,4,4,4,0,0,0,361EG1,85.05999,29.0,5.0,2002-08-26,100.48689,31.5,14.0,2000-09-06,34973.0,100.48689,31.5,14.0,2000-09-06,34973.0
36,West Bengal ,1,E,ITBP,G,ST,2,1,1,1,1,0,0,0,361EG2,90.288,35.5,9.5,2001-08-05,114.6333,31.75,17.5,2000-10-28,23172.0,114.6333,31.75,17.5,2000-10-28,23172.0
36,West Bengal ,1,E,ITBP,G,ESM,3,2,2,2,0,2,0,0,361EG3,,,,,,,,,,,,,,
36,West Bengal ,1,E,ITBP,G,OBC,6,4,4,4,4,0,0,0,361EG6,91.35922,22.75,10.0,1999-11-08,106.68728,40.0,7.25,2002-11-23,29253.0,106.68728,40.0,7.25,2002-11-23,29253.0
36,West Bengal ,1,E,ITBP,G,UR,9,7,7,7,7,0,0,0,361EG9,97.62645,28.75,10.75,2004-08-05,109.53062,35.5,9.5,2002-10-30,26998.0,109.53062,35.5,9.5,2002-10-30,26998.0
36,West Bengal ,1,F,AR,G,SC,1,1,1,1,1,0,0,0,361FG1,85.05999,29.0,5.0,2002-08-26,115.0155,31.5,14.25,2006-09-07,22882.0,115.0155,31.5,14.25,2006-09-07,22882.0
36,West Bengal ,1,F,AR,G,OBC,6,1,1,1,1,0,0,0,361FG6,91.35922,22.75,10.0,1999-11-08,121.51543,35.5,14.75,1999-09-28,18281.0,121.51543,35.5,14.75,1999-09-28,18281.0
36,West Bengal ,1,F,AR,G,UR,9,2,2,2,2,0,0,0,361FG9,97.62645,28.75,10.75,2004-08-05,118.82355,36.0,22.25,2004-04-22,20348.0,118.82355,36.0,22.25,2004-04-22,20348.0
36,West Bengal ,2,A,BSF,B,EWS,0,206,206,206,80,126,0,0,362AB0,40.32628,22.0,13.0,2002-03-05,41.83425,11.25,4.25,2003-10-13,72997.0,41.83425,11.25,4.25,2003-10-13,72997.0
36,West Bengal ,2,A,BSF,B,SC,1,473,473,473,473,0,0,0,362AB1,78.22208,18.5,19.75,1998-11-15,90.77601,28.75,17.5,2002-09-15,44728.0,90.77601,28.75,17.5,2002-09-15,44728.0
36,West Bengal ,2,A,BSF,B,ST,2,103,103,103,103,0,0,0,362AB2,82.94009,37.75,3.5,2002-09-08,90.71786,31.0,6.25,2001-07-14,44787.0,90.71786,31.0,6.25,2001-07-14,44787.0
36,West Bengal ,2,A,BSF,B,ESM,3,206,206,206,0,206,0,0,362AB3,57.24573,31.0,8.5,2000-08-10,,,,,,,,,,
36,West Bengal ,2,A,BSF,B,OBC,6,453,453,453,453,0,0,0,362AB6,64.52698,24.25,10.75,2001-01-07,84.67581,26.5,4.75,1999-12-20,51245.0,84.67581,26.5,4.75,1999-12-20,51245.0
36,West Bengal ,2,A,BSF,B,UR,9,823,823,823,823,0,0,0,362AB9,78.45982,35.5,10.75,2006-01-29,91.28282,33.25,1.75,2004-01-25,44231.0,91.28282,33.25,1.75,2004-01-25,44231.0
36,West Bengal ,2,A,BSF,G,EWS,0,50,50,50,50,0,0,0,362AG0,63.68679,28.75,5.25,2002-02-01,85.44634,26.5,10.75,2002-12-10,50451.0,85.44634,26.5,10.75,2002-12-10,50451.0
36,West Bengal ,2,A,BSF,G,SC,1,116,116,116,116,0,0,0,362AG1,83.42133,31.0,8.75,2003-11-02,94.54343,29.0,17.5,2001-10-04,40759.0,94.54343,29.0,17.5,2001-10-04,40759.0
36,West Bengal ,2,A,BSF,G,ST,2,25,25,25,25,0,0,0,362AG2,90.33592,28.75,8.75,2005-07-18,94.7755,35.5,15.25,1997-08-15,40512.0,94.7755,35.5,15.25,1997-08-15,40512.0
36,West Bengal ,2,A,BSF,G,ESM,3,50,50,50,0,50,0,0,362AG3,42.52647,15.25,6.25,1983-07-08,,,,,,,,,,
36,West Bengal ,2,A,BSF,G,OBC,6,110,110,110,110,0,0,0,362AG6,85.68669,28.75,8.0,2004-05-25,97.40839,31.75,10.75,2003-12-29,37781.0,97.40839,31.75,10.75,2003-12-29,37781.0
